recipientAddress,pointsAmount
0xba4abd8e14dbcb5d4fe77deedb68ff9bfbf3b103,5
0xaca8d8ec4feb7b704edffd6adf3ac99fe234f2b6,1
0xd6bcfbf10d84ac288707ab02ff09ebbccd53f1fb,2
0xfc6c7603f7eecc1dfdf2bc1bb0fd982967f3c111,1
0x45fa0cbd2bf913164df711edefcb34ff2a78018c,4
0xcedc6cd828ca3f248a2aa3976f7ea669473905bb,3
0xe6bc7d1edac0fd3a80f816be4bfea2bcf43e94b8,4
0xcc18e1ba50dd4f98fbc70ddadaabb080c0fb6166,3
0x16a425a3a401ac8c2cf9faacc2e8de615e0ae7d8,3
0xb734de8abf7bdca4d3b73b74acef54bb2ecdac6d,3
0xbca7c540db31eaa0bd9b804fecbd7f7b934edceb,4
0x8991aa63ed1ccae9185ccfb2a6a2b4dc4dab8fc3,5
0x8ee6ddcf5eef5eeea14acd9bc55f21fc9b4cdad7,1
0x6ae2cb7d8b3dcb7c5ae92ba0fb7544aca041dfea,3
0xaa51ee2282e2740d1463d4dec0e345f08600b1dd,1
0xfbc785c173f7ab76b6bdcec3abf8a7d1d18b7dbe,2
0xfc7d85cc7f8db1b0ea08e74adc345a13cbbaddfa,5
0x8382965cde7fc8e82abeacd9f4df9f8fbda6acfb,4
0xf8aedcc6e758f03a5ed6e2ebbed46b0afdabcc83,4
0x799cfec6c16cb232e5ccdccdaab13cce6eebf05e,4
0xb5711e8dafd60a7e6eed8fd4d85abb5eeeb9e417,3
0xa4fd7968f9abaf09beaf8f2cabfd24edfd60ef66,3
0xfdfc05118ddc32bcaadc7ba82482cfe65717e27e,1
0xfbbbb3bcd2fde4eb1f5af3ebcd3ab6e0c3aeccdd,2
0x4bac254dcea2f6ce95bacedc6499e46b12bda31d,4
0xf5d3fd7f726f3045cbfab2bbd2956c20b9ce77c4,2
0x7c8a1d16cab478cff5d0dcc2271f92306eaee164,1
0x1a2acfeb1f8569de5b8d57ce0d6d2b9ccad3d8bb,2
0x7ccddec468b3bff5ceeecbe95978a5680eb43ee5,5
0xfba285caecde7e5d9f4e2056f4b4bb4c528f7f0c,1
0xc2a39a7c0db6afded6c3784957973c78edeeb35d,2
0x9b2b686dfb0eb0707bfd498cdffb5375ec94a4dc,3
0x4edabcadf84eef9af35eb109fde126ccc1b1a128,5
0xa5ed679d3cec82fa1a28c6bfeef1b9d52972c278,3
0xa1dde8d5efb5e87b0a3ef9cea9bfcfa5be5d36e7,5
0xbe14d30dbceb9f5e4e628eb9aeb745dcbddfeadd,3
0x98ee36a058ccccaebc5b9ec74cdbae6b99308aa4,5
0x2afbefdbae46ca64f46cedd3b7aeab6701094839,4
0x0a5add3fe8bd6a6478dce0e776d32b6187ffecf5,3
0xade5c7caeaeaef63add0973fce513eddb2ab3534,2
0xcefbec9ff73ad26b01a8f5ecccf5db6bc6bceb06,3
0x44cffc5a7ee909aaef8ae5ba72e6e55bdeeb6e1d,4
0x6e9ec6e3cafbfaffe79fef384f8a7df0e5bcd853,4
0x8f829e0cabfae6eb5b7f1caebb7704f1eba5a3b2,4
0xd2ccc9bce3b0cb68f5fbadd2cb146b6a780d0a9d,2
0x4e95c57feada71dab03aa0a3a756c4b437c2601e,1
0xabe6a27fdd21eacca6bce9d363863beb070b1dfe,2
0xebe6cabbeeabc4ccbd357ccea14966c2dc5b76c7,4
0x689cda5bcde60a4287badddf481452af6fed0b2d,4
0x5c51ef1cbc76d19b6affdd0eb30ecc1ab9558ddc,3
0x946ce94efceeddaab755586cdce4eba55ecde4a9,5
0x2ecb4c9f7f3ffe668aa36890adb3fd75b9b2b864,1
0xbacfa6fef6f67cf0f9f8ded6e4fee8abe6ff11c6,2
0xfedd31e92f97e7db4e8a5ac0ed4dbed577e754cc,1
0x8881eea9c4a1b2c2da57c3db4ade3ed698406064,1
0xf9deaa889f0dcf1ffc39f90d18aa5da5f25e9bba,5
0x6ffd2f7caae3d3a59ea5d0c10a86ad0e9ae89ab8,3
0x014bea58d70cc8d4f3ed1dc33c8ee4d350e37da3,4
0xa1bcadfbc3cad52ada9e50c28ec0b5990b4aca61,4
0x7dedbf70cad39019ee0a4d619da2abec3d7bd0a3,3
0x2d95ccad0d53b36732b1feae2eaa6dba7fedfa9f,3
0x5816bc6ade1ebd94e5fae4ba98cc3eb336ada5cb,5
0x94ef9eac3ae1ca4114f50e0abe50db8d3decfaae,1
0x6db2c915ba619d7ad6da1bfdec4fe8d14d6b25b2,3
0x94dba2c4ad9f27a891d3ffc36aee17cdc55ffb15,3
0xdfa623fed9db9cabdf85a37cea063e49b23eefaf,5
0xd8c9ffce2fc4c4850addea904a313ff3afaa95d7,5
0x7bbeb3ade54f8b6a3ab15c40f6efc8696fd0bbfd,1
0xefa20888fdf51a4ab54d28447cab5eceff118ada,3
0x602ff9f44fbd1b2c11d7bc9e744d4a085bba2da0,2
0xe868ddcbde1c0fbfa37fab99adffb4edbcc1ea5e,2
0xf9c57d44dbcfd23cfb7e6ad3d2612f79f58c9f3f,1
0xdabb801548bf6a1f718bdce2eeb59f48c0ca2d0b,3
0x0db1ded33cbf7ac54d844cabed2cbca4d9ad4d1b,2
0xdc64ddfac5b8cbc73b1498fd5ca4dfdf1f8d48bf,1
0xd172b3eb5fe4ae4ec4718fe3c8aeddb2208e62ef,1
0x5f4e480fb35ab7ce97a5661a9bcb4ffafeabb39e,3
0xa194ddef35079e5465d9bdfb82af8fc21f8cb7ad,2
0xaf448cbed1d336b9d3c02f1efdddf1cbac4dfeb1,4
0xeef5f0e10068a8a0feac530e27bcce943cffe6ec,1
0xbabd7f029d2d401bb946bb2461b7aab2d1a61e22,1
0xe6cec239cea48f29fdf61edc9da8f7047d1169da,3
0xcd4787c8aeeaccad20d8f2b8f4cf9ffe3d2c10e5,3
0xc84f5beb0e510e3c6df0febd4feb4ed880df3184,1
0x47a1c171d8dd6def5f155e9e5ba0ece9a5e71774,5
0xf3fda191b14f5cdded9da9fed62df4b689ddbacb,3
0xf18a0ac535a5a1a2cf644afc74d8f49c5a6b8aff,4
0xc6e98ad09edaa94d6bff0c2f932ddee64ff4bba3,4
0xcc58382cd4b1ad78a2f5cfdf15aebd1d051f52a4,3
0x07bbbd8eb8fe7ab591ce7d8f6b498dfcdbaff1cb,2
0x2da75d259a69a1a9c6dd5fbfecd0caff46dee670,1
0xa42afbabaf4e6e1cafd8e4cbacd1cbeeae98af20,5
0xe54fbeee8c25f72cd7b38dfd07fec8ee3b1f3f3d,1
0x037b3bebf91b0a3818207ccc2ad0f127bdca0375,5
0xf3d2c6b4f6e151dfad2f079f0eb79e44aad2db43,5
0xbc522ecdadfe8cddefb38af3d0aaeef5cb63cd2e,5
0xe7f5bd7fe93e09c2c7eda547c27561877fa1cc1d,4
0xaf6dd0deb26e6b8a8bf6a8eaf6cd75b6fbd20fe4,3
0x0ceef3fc09c9deadb0f0a3885f0b3412fcba7c1e,3
0xdd4acba8bd4650c88ced27ac051ad0addf820792,5
0xb6fc311fbaaa380fb9fcb14ce5a3f94cf833de89,3
0xb0f0ecbaf574e56f91ee7c571e9bddea606e3100,1
0x5ded6d0fe6cdadc7f2f4ab0ce225313b24abcb3b,2
0x7bb9633befc38fb17ec4e77b0e69d7bde4ffe8fa,2
0x69d06eab5538470cffc4323149f2dcbdfd1aaf87,3
0xb1a92d0cce3d16c9fdabfa7ce1051b40a8f02b6b,3
0xffbdc54fff5dd08a2137fc648badb6a50bc0fcaa,1
0xc1597d7ef300eea4e2aeff0b2cb6cbab7179d21e,4
0xfcf4eba58f7f712e5e5c6cddf8e955ea1b66837d,1
0xda77be97beafb79bde9d37ff5d51cccddd1cadea,1
0xbeeaddd71b9dfc466eebdfeee3a41c9cf8cefc75,3
0xa41bb0dd945db1be4f83a9c73bf43084e93edecd,4
0xcebb5dbe7c7a7f713e4432d7bba332e18420ad66,2
0xf95f2da4dd3ce0db8bbc8add5b9fda3dfffc8375,2
0xfb16e9c9e472803ec9c1d11f54e11cb9b4205c20,4
0xcc48bbbbd23f6cc6abcb9066ffe3cf3589879ac1,5
0xa813bcf189160afe88bfacdf0e6efefdfbfd2a9d,3
0xbabe6bcbb3d841db5edb0d6e92bb119598fbfaad,2
0xeca6d52b18f579953ce97c30a2dd353032ceb9e0,2
0xccfa7bf2abc4cdbe8fcce2f2bd9d29f9dbcab5ed,2
0xddf2a8a9c30d1c6c73a73b3afddebbb66fc73cc7,5
0xf2dfcd7aa45cb4eedbfa6e77cbc2c84da1e4affc,1
0x36eeaecd0aaff8afb28d4290ec8006ed67a62e48,3
0x804268b92ff84b00ea09eb4a0fbdd99f996303be,4
0xb7d67dea3c6b75f1cea80ceaaed1cef869337e6a,3
0x11d32fad8eea569e4022f8ae8fc9ecfadf12822c,3
0xe9e86eaf58dc983fbe4c46dae51dfd9f82aad0ba,5
0x9dda58f03e652c8a5dc7fabe60ae125bfa25cc40,1
0xf5ac7b81efa0dabca32928ad69c51ca2b8bab971,4
0xafcb5821a720e4ffda484cbba8a8c81e701d2bfb,4
0xee6b45fc2a0bc20a117979f34414c85f6faf1c15,5
0x749efeef0bfe78c2cb7d205314bdc3d1224a8b2c,5
0xed3c0a7b0ffa5c8b9d43a22cb5910a16c22dd41e,2
0xd887c373bed8bebbd9c5ae14a1075df0bc1e81e4,2
0x6feeb85205cb3c4aa75f2521dca03fe926a7afaa,2
0x4cbebff3e04f028cecddda7bc131fabe2fbb6674,4
0xeed0eedb20dddecf009d3dd5b1d10dead4a1b9a4,4
0xe61ecdf1a5cdd2dd45264eb3e94d5f799f300bf7,3
0xb6e4f9a93ead927b4baeb9e19147acb542aa9da0,5
0xffdba1ef07005b0b4a4a39ef47bf34f92ed8febe,1
0x3b0a01c9e34eb2dea0dfeeac29d12aff1ce5050d,2
0xeac8eefe43ee839cbf45eb5e816d2927f1ffecfb,5
0xcffd26b994dcee6f2f13b5664d40ec612afc5b25,3
0x50c1cea0deeb802167cdfbc019958ad9c723f3d7,4
0xeae5c7d3cc6dc4aa1852cfdd2eddfe0a8de015c5,4
0xaed5dfed2f3b7bf506ef2ab5a62bbbf1fe0aacbd,5
0xeeaefdaae1ff953cfcbc76aabecedbb1e60f74ff,2
0x7aa7eb8ac02d18fba61b01d59cdc465fede537bb,4
0x0fd2acceecb5b9df8f787c99f9b1cd4c5aedabca,1
0x2b40cfbca8eb4bff45938ca8c8ea90bae70bccc2,4
0xa8cae28d064fa686f1ac9d2a6918153c58d5f026,3
0x693413a89bf677ea5d11dbf477bce987ca1b473c,2
0xa0b0e509163cbe04c294bf4c7d8cd9ea700f3efe,3
0x226a66bd3ea9eadede0be3a6e4b7f2b4e149b4ed,2
0xaeebf706abb2bacc5db6caeccc66a4fb35cceb4b,3
0xbadfd234b5d91ffbbe8cad30d326987fe8bd4fb3,5
0x91afa85b86b5f49caddb004ce9c68bf6fbe5304e,2
0xbb9bf3d33be9fdba98a2acbde9f28a59325af5ba,5
0x7cd1cedf0bc2e1cf53f81b9f1ee23b5b3ac6fc3f,2
0xb47bab9fc12d8c0bdcdd2c73efb5c0b4ded2bb21,1
0xb9bbb111beaa2e9d28d87ef83f27e2d44a47a14f,2
0x27dee390df89140ca0d973ce9e79b10ffbebc483,5
0xeac876ab738d392bed7489f81f10607d91c94c72,4
0xab8dd4b1afbcd6a8548eac3bc96ddabd33dff9a7,2
0xa5fb0feab24bd66f73aeaa73ef3e9cee5dbdf851,2
0xe29b3efd4d9d26d5bdd503c128ed26df77cae17a,3
0x46d7fffcf8efb481cfcc52e2ed0ede8bcfbd98ab,5
0xbdc2474d2afe0ac3e3adb018eed7f8cabc3cdfa6,5
0xe9dd54abde12e75be38bfd3d8c3dd3cbeb2fdcf7,4
0x5c4ebac6468cff3a271e1f7bf789f70cde26afe1,5
0x9aa0fac8ff8a705f3ebbe25c9eea5fcf0dcaa24f,5
0x50026ec6f34fcb1ffdd5d0dd446d45f4ec0dc6de,3
0xfc56a32ef8a5fe14148adaa2c5edfaabf7fad187,2
0xbcaa45557a1ae967caba0badefc0a72b8d1a6496,4
0xd810cad01ba0a3c4f0228ec5b30ef7ca6c33fcc3,2
0x3ea73bcfaffbdd5f7acc58e66cc7a8ffaebe05bc,1
0xff44f295e0c5fa0ddda87c13467e4f3a2fac4dee,1
0xd1f0eecdfef25a6d45a10c4ce44e9ecec7e0bcde,3
0xfa8eccf0d706017de2f0e5a5fdbb032677ad9cf1,5
0xc15ad1af3606e5bcdf6b4fdb488ca0baaf32e5a0,1
0x45ccfc7454fe5cbf09dca0bbdabd1439b97d0ebb,5
0x7bbcf986bff2ed8e7b1bc7e50a0c759ef465ac73,4
0xdbd3812cff524ef6c23fbdcaec1bdcc7fccfe3b3,4
0xa0a260c77a87cc13d138991bacbb1ade489a0054,3
0xef78e0fbbd9c4fe1f9649129f5dbdb0b190d8fd5,5
0xdc7199cd0ab2de48bfe16c9387e66766e1bea7de,5
0xcd02b504aeaa583edc4f1b3def243bc8c4e0c1e1,3
0x85efb2eafbbeed70aeedc152bb83e4c6f5372ace,5
0xdedd8cddc6aafe785ce8b1eb7bb4ea4d9fd6f6ae,3
0xfbc4f587e16e4ce3de3daf0c81330a078c83c638,3
0x49efd2ff4bf209eb5a155dabcbfd7b4adbef3c26,4
0x5ae53d8ae0bf6958eba1da744d86dc535d46e13f,2
0x4bdd70a1f9bd21ac7dadba335a7aeb4cbdc26d4f,5
0xa6aa70f6778fdddd85d1aef9b53bc7dde5e0ae94,2
0xa8faa7f29b02acb096ae26fb5ecab75fcccca3f5,5
0xfb6eb87bf6f4c2a0f50daccc4c8c1abbbeba0aee,4
0x686cf6e2c7c760fd2fe6d3419cc5e4d7ed2afba0,4
0x8e72398bf554afd2d9cc38a5dbdce4099dc62aed,5
0xe90c2db01fa800df896ef5bdedc54688dfb7accd,1
0xdb8fecc6fddc22e8ebd1d4744f2fa44f962281e2,3
0xfdcbb26edf51ad9ceecc2d928cc75bc7325cf6cf,2
0xfaaadf2dfb0b0ac756dd2ede4124d76f0f6fdd56,2
0xb45b687e3c5ddf0cd5f39dfeeacbbc8f24ef8e23,4
0xdf54f4bbe0eec8d206acc2cd984adee7f9c76b5c,5
0x0cdcc38ab110e250b4aededac8dfead23bae0bad,4
0xfc0ba564ffb0ffade1ddc780edee61d8d8410e03,3
0xb7bdffc054fb70facacde4f2c9fe5bffc0caa75c,5
0xb02e9c4c7fd802afdfd0b8cfe1cd30f6cf053bd6,5
0xbfbefdaf80eecdd33ac01642eb55a7ede6425c29,1
0xae2f9d488eda35da10bed40be20730a6abdac54c,5
0xa9f5bfa9004f1fafbc9a74f1d0566f6ec786b478,4
0xabfeddacafb8dfb5999450eab0a08efbdacec3bd,5
0xc818cb4b120a7b36ccefe8b8e0eed1fda8bf9941,5
0x91109f2cc359ccec6fb6116d4cffd01eae5a3791,2
0x9db67d5cfe15a6b8f891943ae5e93bb575e2df9c,5
0xaa545e976e7ee55fa0def44a718fbae74bef8c17,1
0xc2b26917de2886ef87e771fafe5caccf08a63472,4
0x0de7fac1e70b5f331b26c2a8aff27e4d7dd6da2c,2
0x8a0eec2fff5ba9a57dbe62bf98f3dacbbf207c2e,5
0xdd93e0bcdcc296e632f456ddbadd61cb3bc6c70d,5
0x791ee522bf8720bad53dda4dcd0dfdb6feacd38e,5
0x437d0433e4f8aef793e3ccb43fec7f1bcd7f8aba,3
0x52fed42ec109c0eeea0beceb6ac9ddbe86c4d002,5
0xc0cefcc6bc556e8a5b8c18efd358a94e004e6eae,3
0x45c7da7c9efcd6e6e1c7eb7defdf8c71d45cd373,2
0x2383e6e2da475c2d5a3217c4645caab6a68f511a,1
0xef1d1aabd2bfcaefaa73bcba2a7188abffba20e9,2
0x35ed5dd3c81bdec6f0ea7fcad83c604e52c261ca,3
0xcc96a76eff3eee69fea64e5da1d167a0ceac29c9,3
0xa73ce19aae43127663b8c4f0ba6a3e30f2ec41da,5
0xf602b9dfc5246f8eaa9d221aa827ccffbf97d970,2
0x1c9c3bec6e2c259a2aa1af028b5febcd5bafcad7,4
0x5d356fa04a54de9e7f8d3de4d0aadc3e1dd4abac,3
0x351592ed4fc5a5eac359ae95fcf1b42acf9a0efd,4
0x5d713ece6dc8ed89441bb308c81dccda4ff4e64b,5
0x959eba919ddf565fb6f10ecccd72eef39891577d,1
0xd0b8fdc5b35107bf26ccd7dd14bee58db0322e5c,3
0x13bfd9c4ca8dfadda17faec99581bece4c9e2f4c,2
0xddfdcc96ffebbba64eb0ad0d6d0eedae81bffb8a,1
0x27ee61a5fbd9e8ed5fead24c9062ad9feedf8f74,3
0x891dc180f6dcaf24f7ee6e6c8a9e22ee33f5fbff,3
0xd63ddfdb8cc0ec34fb42682a9dbad0e34346b8a6,2
0xa7da436da3c8a1fdb690039cb5a0cfa6e73f4d4c,1
0x10aaf5c5fe5f7dd8a5bfaffd72a95a2efaffacd4,5
0xc5fc0e34c23a6af3fbf71c641bfa96aed049d92d,5
0x376e5da0dbcbdf7e6ad3a0acc8cddbbadfdccd35,2
0x17b33be6eed5d3eca6505c7e93b7bc64ce6e56cc,1
0xdccd2ad1088d45bc6254cd89eebe1cc3f5108314,3
0xcad9e2b78b7c2e8b7e141feddffb1b05f1bea8fd,5
0x98ca414c5bbdbf7a0e55cc1cb2c1d9727a2dbbc1,5
0x5dc4f2835fb64950d76a2f132ada257c052071e0,5
0x68adcfd4aed4cf98cbffbd781021b41ac6a498c3,5
0x0fcb55faea222ca080b1939faf244daa4b5a920e,2
0xb59bbaaee2bcec5e979e868540dd1c8dd3aaeddd,3
0xeca5fddbe72c3fd57cb1dc5fd8fddb6fe5b6e676,4
0xea5cfd21862e77cbbd5dfdffd1dc3c19c43c31b1,3
0x26c3e5beafd183a675dbd3f71a7aff44afd0f50d,5
0xf4a19daf4fbe50d392a0402d8ea21ddc8ab0e786,2
0xd3edcdcb750ad6c439ae6464cb850f571748f35b,4
0x05aa6af535f202ccfc8ff0b4dd2b8bee7efa44ba,5
0xeb19ddabea8eec7ac2b3ef6a3a3b1daa2e6baf2a,4
0x8484a8eeb3da277af4d605ccada9ed2e83f5ae54,1
0x8ad6396de1a5cac7b3ece2dd4b11850cd61ed5ef,1
0x2f11ee83628aba9ecbdbdaafca7f72a8b5499a27,1
0x19d43a7a0c8d82d3962b48bfc82595c4ce2afcfe,1
0x7aad9d1bdec21b3fc3e7383f08cceefa7891376f,5
0xc937eb40a9b07aa052da63e8f3ad1ea3eefee8f0,5
0x4bc5fbe443fe5ea3c5f64af6d6c605ffb597d48a,5
0xb0089de6b5a475e814643ebfcdfe1e0663c7bfca,3
0x83c4acea1fca30bbac5919eaaa8bbbaed8fe7ea1,2
0xeda1ae533d60e06adc27eb60c4bdb9a7cf86e3bc,3
0x37fcdd08e6b1bc55c3bf9fc3353f9c7f943f8ace,4
0xdabf749d1e9ddb36dcb9ebf97cde878bbff0beed,4
0x1ef33e60afefeb8d15eddba8cba976a27ac54ade,4
0x9fd0acdf64343541ae6f5faabd099a1d401a7a6d,5
0xcbdbfbaef7d8e89d5bdcedbbe59d77e17f4bcbe7,2
0x8d7d87e8cd39caeb8e0ee98bdd09cf28cc0aedf3,1
0xb6a3b1370fb9ed423b2d9aa447e3d8aedc0cb8f0,5
0xe3ceecf35e552880eaa8debcb0a0fef14d3c06ab,5
0xf21af9501793d2cca04fb8caa33111ec75384cd2,3
0x0be97455d3e39b21f2f5dbfce442555f70b7ae1c,3
0x81be9af329f06d786ec04be2be82c1e38ee88f18,1
0xc0ffa1ddeebf51e8ad3a12e8f09f923ea71df5ef,3
0xab3071bfeeec9a90cb2be2bc71ca9ffefd3dced4,1
0xbffe795c329d00298acefe6fc03d71224afbe8ab,3
0x3bb2bfd05bb73719f79c0fdbedd497fc25afaaeb,5
0x9bcfada134f42cda5bca0228fdeb8c7cc045aac9,3
0x3fe4495aea1adcff855ddaf1f32ec2b6e55bbbbb,1
0xe100720b5e35b7e41aa5feedba9415d4edc93cf7,5
0x9c6e7f77be3c8fa6ccadfad2ac0b6aa8bd8fac8d,2
0xb6ebe7cff9edd1dcb16af8dbcfb62fb9203ae2ff,2
0x37bc527d1cc927e2faeed477819a967dcd935eb8,2
0xc8416804ddde7a14ca0acab4a343010ea243580b,1
0xedde4fad71ccd3ccb5f7ececdf1c05bebc5fdd10,3
0x6beedfbff6ecb7322feee8d5a0f93f6e5d0caf30,2
0xaf5bd4cd7ccbdcfa5dcddbcee422e28f5983287e,4
0xb07b4fe29fdef2eb4aa9e97fc0afa3c464baf3ea,4
0x1fefc2ced596cc9d7bb27fbeed5f8e9c8c2d035d,5
0x7a521d6ebf6c22bda3c96cc7dd498ad4d8e8c4f1,5
0xcbeceb50eb23a8c50fd5e799bdfb7ad293ce6aed,5
0x83734fcc05f58ec6b1240d907da1b0ffc22969c3,3
0xcdc26bae45d709aecf29c3b739d76495d17dd4b8,5
0xb0346dec922e8edf221d23961dd899f72bdeb049,4
0x6e1bdcfcbddede15d1f6cad38d1e85d2559c6cb1,5
0xab0eae624cdac4d1d8982a6cc50095f9f2ccafc4,3
0x8a5ebb40d7ad79c633ebc5631dbeaaeb82a34748,5
0x44c21fe4cffdabba68b35ab8eac0b2a45e05bd4a,2
0xaabedcbad2ec19715fc7a023fbad2e5ab4ca74e9,5
0x34fba8ad8d23ad8a66c5e4b0d4510edb9edeaf61,3
0x3afc7ce4bc3da82dd8efe4aaea4dca6efbbbfa4b,4
0xb799adea8cece8deadb180cadcfd6c0523d364ac,4
0xea87ce29240a47d3cfedca2ec3deaab8fbedc928,4
0xc9abaefbabf9af4e8b17baeaed3fa3ca1fc5e6c7,5
0x0a91c9ed2afa7fa5fbc5daff1adbfddc410647df,3
0xc4402e7c8ef7bbf8b381efeceae2c421adc61df6,3
0xef1badeca8ada40a908f3ded32abe7b01aafa402,2
0xea1ba17a478277ecbbe4817b9fef8661aeda3d8a,2
0xc5cc74b8ecbbacafdfd68fe0e7d2eaeeaa1579fb,1
0x9f19d1708ab000e4d3eeeb38dcd945ae2e329fb1,3
0xfeddc6175e0b6c117590ddecddbf5edd541fbc28,3
0x4b90d0fb4a5d9fc3ac0ae9ebebf1e75fd47357be,1
0x4ddf1bc1f1dca014d5543cd8cdcc29ece4382fcd,1
0xedffc9aad68bfc55e6a5c6108eca950444fcfa4f,2
0x2bb74a43bad83ff02e8ce9ffa3e960beb625ee27,3
0x779f6a4eeea2a10336d1fc8f6529ad9ddebbfb7b,5
0xdbc66ff7c45a29cbea5248ecb3e9c50aed7c8ede,2
0xdb6dfe2be8ede4bffeb3ffa3d741c8eca7ffac2a,3
0x09b434cba16b1d9022c7b1ac6cbc9dc304e746cd,1
0xfbd7fd55df779e71857c4acbffb5c28b8ebbebfa,5
0xc87d5cbfe94d7d2ded8fbae0daca85fa0049447a,4
0xabfee0083b6b1cb308eaaa8bed49e0fa0fab55d0,5
0xcffd78abda19c0536efa25acdd44afbc030a1fc3,4
0xeaaaadcd44bb1fceffdfa8a0e14c39baed1bb5ce,4
0xea6a07b05a455a65c67faae8ebbbde11a6fb55af,5
0x9ebdfa5fa6b99fc469ee72e96ddf85e3bb2ef322,5
0x4fd44dadaddf8abdaaa40a78d59b1f2e3bced8f2,3
0xcd03880cbabe8c76bb51bd8fcffcab8e9df83feb,3
0xac7ac2b786d9fad4ac6a9d5b7bef67cc674bf05e,4
0xb3cb663e4a5d92c14d2a7b54e0cedf6acacadd29,5
0xfce9bdc909c9bb5b10abebf09f5cd5b9ea00c49b,2
0xcedefdaeeaeee91f7474da2dee39be4be8478fac,4
0xfd6f486d046bcff242f585ceae6f2ca229e3c49f,4
0xfd30fc0faa6aabdea208ae11e3f6aaf5afc8404b,1
0xf19ec08c604d0ab2e2db74dabc354a9daded9f8a,2
0xb6db71d745faeeeb6630fe24e7fae934f9bd8a2b,4
0x5f03e9e4cb93b6a3dea129d35bcae2b6e83eb2a2,1
0xf9ca97e0e74a32db3e26d2bfb587ac16efbb5e9a,3
0x76def4d80fcbddea4bedf0380829deb0efddd95c,4
0x83ab69c8f4fe68ce06d3d8c24d17e036d6dfd2a4,2
0xc2dad6ddeff9e0a6d5b9b451740a0f0ff4a9b9da,3
0xf89d4cdb5afeecde9d8caa7d8d8ff472b671c062,4
0x41cdadc26420d8c896d6ea95f0e8f6ebd1ddcd33,5
0x6eec274ce81a9c72eccba0ef7163265babb263ae,1
0xac383fec0f4becfc6edd56eb1280bef6e81f3279,3
0x5183cfe8eca2bacdbbffbdc2cc040b511da5aaaf,4
0xd9be5d3adc54049c9756a7ed144023cbb3bbe286,1
0xc764cbeae2acd01b5415bc6b3fa2d946107acdf6,3
0xedf7dee6faceeff4a383c4cbafd836005bb4a8b4,4
0x47af0f1cad173d8ed7cad0d85a2a6f0c3adea305,5
0xdb2f22f8f9aea3cdb9ab51dbc8a778e6deed92e9,3
0xb79ffcb5a8b9d7933b2de13693d8ea252d4a824e,4
0x8af489dfcfbee671ff0a8bd75abec45a318e443d,2
0x10ba240d1faaf7dbeb1179c4448aecc6855ab4c8,5
0x36ae8eea07da38aefea17e02b891eb4ffa46cb4a,2
0x9fd3a9fe29e4aa0697f1f2fac9addfe6c182bffc,2
0xffc82accdca5ca56d29461fccb3831dba3b4e295,4
0x9e9c0dddc9b03b0caddbedebbeee18a228c143d0,1
0xce6ff2247afe05aad9da6b1acffe0fbdf5efeacd,4
0xe06d035c6bd76cec2eb6f13fa8f0aded6f076f39,5
0x7fa2ab1bf441bc66bcce0ea1a8fdefb6cd7ffafa,4
0xd5e9b6b4aab45c5fa775b8a57ebd3ecae4db2af9,3
0xe6ed42b52bce3aad8bdf6eed92d3109a6e9dfd77,4
0xb0e4c8d889bc4ff0b3fa91c9712f635cfaec38b8,1
0xbf07aad4a78acba4daa9335d7937abd6d6732dc2,5
0x5d71bcd3dfa4b6e282dec86a5d6bf1d48ac9c0f5,4
0xea8f91107fbd0fe7eb52cebdcdbac9d64b3aee8c,5
0x1fff06bede5cab9476aab9c7cfcadade1b37b64c,5
0xd6aae0dcb3ebbc86906ac03e1ad48ddab990b2d5,5
0xeb8c4ef3f6c27af8cfb2dd6161ec4dcd4ee7aad7,2
0xdfaa1325dff1fd2e2d1aea1cc6c6d6be10c2abe8,3
0xa5aaad1cb1e6eaad0a87b18e4340ebd4b6a1ca9b,3
0xf8e3a446b6de539cfd6bb8fce62b1dc3bbbaeaf0,4
0xdfea58e7d288ebb6d5dba83fd1edc5c537074fe0,1
0x66484a8f7cfeb66139ca8fdcadaba52bdeca9d5e,4
0xcbcba5cdba3aac14b7e94f4ce72c4d1c7adaad63,1
0x8fe5bca28bfdfedcf0e8dbfa9cde91b59be76dc4,2
0x9ca693ecde4b2fc76ecac3ffbe41c2eee0eef0d5,3
0xad675cebc99ba8fea30ea291b13e7f15bde5a24a,4
0x09edbdf2ead55bb879e4a6c96af5ec6a671eada0,2
0xf2accdafeed4bd70ceb8bfeea0cfdadddec0d71f,3
0xea592bd8a9dfa2a3ce33fc0d2ead02cbb17937ba,2
0xb9550efe926ca20ef27bb5010ff23ce48802fa58,1
0x1f0a55ea9bc9e83386bfbc3aaec60cd6cc8e165d,1
0xadbd77ae3efd23fc37a8553af7f72a52e5a1c5ad,3
0x5fdff12b63813fb7e0ab4fb56bb2cc2aae0a5fce,4
0xdc9eae6250ef45855fef5c1ebb488c699ca243e4,4
0xeb761ff4455adb7ce45ea3f74aefbcdbbf6de614,5
0xc771ebc7b8c8ad22c5aacd8ddfcf0e5fd176cfdc,3
0xbebaf9bf57c420c1865b9fdbdccc4da4395aa53e,1
0x4cc6fbcc7923aff1377a8d6f3a0fbb323ece6ecc,5
0xdbbae611da7fde6aea3f18a0da092f03e2f8fe9f,2
0xacbcd618c3cfe82e2e38c2bde0eaa95dfddbc14a,5
0x7a4b7dc611712bdc5d8fc9d1e0ce3ffc6e035fdd,1
